iata_code,date,temp_max,temp_min,precipitation,wind_speed
TIF,2023-01-04,19.1,12.6,0.4,33.4
TIF,2023-01-05,17.2,10.6,18.6,17.6
TIF,2023-01-06,17.4,10.9,11.4,18.0
TIF,2023-01-07,19.6,10.9,0.4,16.6
TIF,2023-01-08,20.8,10.9,0.9,16.1
TIF,2023-01-09,19.5,9.6,3.9,33.2
TIF,2023-01-10,14.6,10.9,0.7,17.1
AHB,2023-01-01,19.1,8.5,0.0,20.1
AHB,2023-01-02,18.5,9.4,0.0,18.9
AHB,2023-01-03,19.8,10.1,0.0,25.1
AHB,2023-01-04,19.4,7.2,0.0,27.2
AHB,2023-01-05,18.8,10.4,0.0,35.3
AHB,2023-01-06,18.0,8.8,0.0,30.3
AHB,2023-01-07,17.5,8.1,0.1,31.4
AHB,2023-01-08,17.6,7.7,0.0,29.6
AHB,2023-01-09,17.6,8.8,0.0,33.5
AHB,2023-01-10,18.1,9.9,0.0,27.6
AAE,2023-01-01,22.0,7.5,0.0,10.0
AAE,2023-01-02,21.3,7.9,0.0,12.3
AAE,2023-01-03,20.0,6.3,0.0,13.5
AAE,2023-01-04,18.4,6.6,2.6,11.5
AAE,2023-01-05,16.8,10.1,1.0,11.5
AAE,2023-01-06,17.6,8.4,0.1,10.6
AAE,2023-01-07,18.8,7.1,0.0,10.0
AAE,2023-01-08,20.0,6.0,0.0,13.2
AAE,2023-01-09,21.0,12.1,2.3,21.2
AAE,2023-01-10,17.5,10.6,0.4,19.3
TFU,2023-01-01,10.1,5.1,0.4,7.8
TFU,2023-01-02,11.8,4.5,0.3,8.4
TFU,2023-01-03,12.1,1.6,0.0,6.6
TFU,2023-01-04,11.0,6.7,0.6,8.5
TFU,2023-01-05,13.2,5.9,0.0,6.8
TFU,2023-01-06,15.1,3.5,0.0,8.7
TFU,2023-01-07,13.2,3.0,0.0,6.8
TFU,2023-01-08,12.8,6.4,0.0,6.6
TFU,2023-01-09,13.3,6.2,0.0,6.5
TFU,2023-01-10,14.1,7.3,0.0,7.6
EDO,2023-01-01,15.1,5.6,0.0,15.5
EDO,2023-01-02,13.1,3.3,0.0,14.5
EDO,2023-01-03,11.8,0.9,0.0,6.9
EDO,2023-01-04,14.9,1.0,0.0,18.6
EDO,2023-01-05,13.1,6.4,0.0,17.4
EDO,2023-01-06,13.4,4.1,0.0,9.5
EDO,2023-01-07,15.2,3.6,0.0,10.9
EDO,2023-01-08,13.9,3.2,0.0,15.0
EDO,2023-01-09,12.4,2.2,0.0,14.7
EDO,2023-01-10,16.4,5.6,27.0,15.6
MRV,2023-01-01,11.8,1.2,0.0,14.4
MRV,2023-01-02,16.1,6.0,0.0,28.0
MRV,2023-01-03,15.3,3.8,0.0,17.2
MRV,2023-01-04,8.0,1.4,0.6,19.9
MRV,2023-01-05,5.5,1.9,1.4,16.0
MRV,2023-01-06,9.0,-1.6,0.5,13.7
MRV,2023-01-07,3.4,-7.8,5.1,25.3
MRV,2023-01-08,-6.1,-12.4,0.0,7.7
MRV,2023-01-09,-4.4,-13.3,0.0,16.1
MRV,2023-01-10,-7.6,-13.4,0.6,30.1
ELQ,2023-01-01,15.0,9.2,1.7,17.5
ELQ,2023-01-02,13.4,9.9,10.9,15.6
ELQ,2023-01-03,17.2,11.0,4.7,22.0
ELQ,2023-01-04,19.5,9.4,8.8,31.8
ELQ,2023-01-05,15.1,6.2,0.0,14.7
ELQ,2023-01-06,14.0,3.5,0.0,9.0
ELQ,2023-01-07,14.6,3.1,0.0,12.0
ELQ,2023-01-08,16.6,4.3,0.8,14.3
ELQ,2023-01-09,19.7,12.7,8.0,27.3
ELQ,2023-01-10,12.6,7.6,0.0,26.1
CIT,2023-01-01,0.6,-10.5,0.0,12.6
CIT,2023-01-02,3.5,-7.0,0.0,19.5
CIT,2023-01-03,4.8,2.1,12.9,34.9
CIT,2023-01-04,7.6,1.4,5.3,23.9
CIT,2023-01-05,13.6,-0.1,0.0,18.8
CIT,2023-01-06,15.4,5.1,3.5,25.0
CIT,2023-01-07,14.5,1.1,3.7,25.6
CIT,2023-01-08,12.1,4.1,2.8,23.3
CIT,2023-01-09,3.8,-4.1,11.4,10.4
CIT,2023-01-10,-4.4,-16.4,12.1,10.7
DNZ,2023-01-01,10.5,3.6,0.0,6.1
DNZ,2023-01-02,11.3,0.1,0.0,7.3
DNZ,2023-01-03,12.1,-3.0,0.0,9.0
DNZ,2023-01-04,11.1,1.0,0.0,7.8
DNZ,2023-01-05,12.1,1.6,0.0,6.5
DNZ,2023-01-06,11.2,4.0,0.0,7.0
DNZ,2023-01-07,10.2,2.3,0.0,5.1
DNZ,2023-01-08,10.2,0.9,0.0,8.0
DNZ,2023-01-09,11.3,-0.5,0.0,8.4
DNZ,2023-01-10,12.7,-0.1,0.0,15.1
AKX,2023-01-01,-0.2,-3.0,6.1,17.8
AKX,2023-01-02,2.8,-2.6,8.1,39.2
AKX,2023-01-03,1.0,-4.0,0.8,39.4
AKX,2023-01-04,1.6,-6.0,8.4,40.4
AKX,2023-01-05,0.5,-4.5,0.2,23.7
AKX,2023-01-06,0.9,-6.3,2.3,39.5
AKX,2023-01-07,1.0,-9.7,18.1,35.8
AKX,2023-01-08,-11.1,-30.0,0.9,37.8
AKX,2023-01-09,-26.0,-32.0,0.0,17.4
AKX,2023-01-10,-31.0,-35.1,0.0,16.3
ALP,2023-01-01,12.4,1.3,0.0,16.5
ALP,2023-01-02,12.7,1.0,0.0,13.7
ALP,2023-01-03,12.2,0.5,0.0,15.3
ALP,2023-01-04,14.1,0.6,0.0,14.2
ALP,2023-01-05,15.2,1.6,0.0,19.3
ALP,2023-01-06,11.9,0.4,3.2,12.4
ALP,2023-01-07,12.2,4.1,3.5,12.5
ALP,2023-01-08,9.5,2.4,0.0,14.5
ALP,2023-01-09,8.9,1.4,0.0,19.1
ALP,2023-01-10,9.8,-1.4,0.0,9.7
BSR,2023-01-01,16.5,7.9,0.0,17.5
BSR,2023-01-02,15.9,8.2,0.0,16.6
BSR,2023-01-03,18.4,7.4,0.0,12.7
BSR,2023-01-04,16.3,10.1,4.6,34.2
BSR,2023-01-05,14.5,9.2,0.2,21.6
BSR,2023-01-06,16.0,9.2,0.0,14.8
BSR,2023-01-07,15.2,7.0,0.0,16.8
BSR,2023-01-08,17.3,6.8,0.0,9.6
BSR,2023-01-09,13.7,8.4,24.2,25.4
BSR,2023-01-10,15.1,9.1,5.3,34.8
BHK,2023-01-01,7.2,-5.7,0.0,8.8
BHK,2023-01-02,5.5,-4.8,0.0,15.3
BHK,2023-01-03,8.2,-0.1,1.3,25.5
BHK,2023-01-04,14.4,3.7,0.0,19.8
BHK,2023-01-05,17.6,0.9,0.0,30.2
BHK,2023-01-06,11.5,3.5,2.0,15.5
BHK,2023-01-07,16.4,2.6,0.6,28.3
BHK,2023-01-08,10.6,0.6,0.0,13.2
BHK,2023-01-09,3.7,-0.9,1.1,14.4
BHK,2023-01-10,-1.5,-9.6,1.3,16.9
LYP,2023-01-01,17.6,6.3,0.0,10.8
LYP,2023-01-02,18.0,5.4,0.0,9.7
LYP,2023-01-03,18.1,6.2,0.0,11.0
LYP,2023-01-04,18.7,5.2,0.0,9.3
LYP,2023-01-05,18.5,4.4,0.0,9.8
LYP,2023-01-06,16.8,4.5,0.0,7.4
LYP,2023-01-07,15.9,4.0,0.1,11.5
LYP,2023-01-08,16.5,5.5,0.0,8.6
LYP,2023-01-09,18.9,6.6,0.0,9.4
LYP,2023-01-10,19.2,6.1,0.0,10.3
HAS,2023-01-01,13.4,8.5,0.7,24.1
HAS,2023-01-02,14.9,8.7,1.0,24.6
HAS,2023-01-03,16.0,9.9,26.9,33.6
HAS,2023-01-04,13.9,6.3,3.8,30.8
HAS,2023-01-05,11.2,3.3,0.0,14.2
HAS,2023-01-06,12.3,2.0,0.0,11.5
HAS,2023-01-07,13.5,2.2,0.0,11.0
HAS,2023-01-08,15.5,3.5,2.4,23.4
HAS,2023-01-09,16.6,7.1,3.6,31.8
HAS,2023-01-10,8.8,5.4,0.0,25.8
CNN,2023-01-01,33.8,19.6,0.0,16.2
CNN,2023-01-02,35.9,20.0,0.1,16.1
CNN,2023-01-03,34.5,20.1,0.5,17.2
CNN,2023-01-04,35.0,19.8,0.0,15.0
CNN,2023-01-05,34.4,20.1,0.0,14.8
CNN,2023-01-06,35.8,21.0,0.0,14.1
CNN,2023-01-07,35.8,22.9,0.0,16.4
CNN,2023-01-08,35.3,21.8,0.0,15.8
CNN,2023-01-09,35.7,21.0,0.0,15.6
CNN,2023-01-10,35.0,19.3,0.0,14.5
MZR,2023-01-01,7.3,-0.4,0.0,11.6
MZR,2023-01-02,4.9,-1.4,0.0,9.3
MZR,2023-01-03,7.5,-1.1,0.0,13.0
MZR,2023-01-04,11.6,1.9,0.0,24.2
MZR,2023-01-05,13.1,4.7,0.0,8.6
MZR,2023-01-06,11.8,7.1,0.1,16.8
MZR,2023-01-07,14.8,4.8,0.0,12.0
MZR,2023-01-08,14.2,4.8,0.0,10.1
MZR,2023-01-09,14.4,5.7,0.0,18.6
MZR,2023-01-10,5.1,-5.0,3.6,32.1
RAE,2023-01-01,10.9,4.8,0.0,14.3
RAE,2023-01-02,11.2,3.6,0.0,17.3
RAE,2023-01-03,11.6,5.2,10.5,23.1
RAE,2023-01-04,9.5,4.8,9.7,32.3
RAE,2023-01-05,13.6,5.1,0.0,23.7
RAE,2023-01-06,14.9,3.4,0.0,12.6
RAE,2023-01-07,15.6,5.7,0.0,23.1
RAE,2023-01-08,13.7,5.2,0.0,17.0
RAE,2023-01-09,10.6,6.7,14.6,30.3
RAE,2023-01-10,11.2,7.0,0.3,25.3
ISU,2023-01-01,13.0,-2.0,0.0,9.3
ISU,2023-01-02,14.6,-1.2,0.0,10.7
ISU,2023-01-03,14.5,-2.9,0.0,8.7
ISU,2023-01-04,10.5,-2.3,4.0,12.2
ISU,2023-01-05,11.8,3.5,6.4,10.1
ISU,2023-01-06,8.8,3.6,0.1,11.2
ISU,2023-01-07,9.3,4.1,2.6,9.2
ISU,2023-01-08,7.1,4.0,9.5,10.2
ISU,2023-01-09,9.2,1.9,0.2,11.2
ISU,2023-01-10,8.5,1.7,0.0,22.4
SPX,2023-01-01,20.3,10.3,0.0,20.5
SPX,2023-01-02,21.1,8.8,0.0,16.4
SPX,2023-01-03,19.9,8.9,0.2,23.6
SPX,2023-01-04,19.6,10.4,0.2,19.6
SPX,2023-01-05,18.5,8.6,0.0,15.6
SPX,2023-01-06,19.8,11.1,0.0,16.8
SPX,2023-01-07,19.7,10.2,0.0,13.4
SPX,2023-01-08,19.3,10.1,0.0,21.1
SPX,2023-01-09,18.5,10.1,0.3,20.6
SPX,2023-01-10,19.1,8.4,0.0,11.7
ATZ,2023-01-01,18.5,7.8,0.0,18.6
ATZ,2023-01-02,18.0,7.6,0.0,18.0
ATZ,2023-01-03,17.6,6.1,0.0,19.2
ATZ,2023-01-04,17.0,8.6,0.3,22.5
ATZ,2023-01-05,18.5,9.0,0.0,19.9
ATZ,2023-01-06,17.6,6.8,0.0,17.3
ATZ,2023-01-07,17.9,5.4,0.0,14.4
ATZ,2023-01-08,18.6,6.8,0.0,24.9
ATZ,2023-01-09,16.8,7.8,0.0,22.7
ATZ,2023-01-10,18.8,8.4,0.0,15.5
GUW,2023-01-01,3.9,1.4,1.0,23.8
GUW,2023-01-02,8.1,1.0,2.6,30.5
GUW,2023-01-03,7.4,-0.2,0.0,28.5
GUW,2023-01-04,6.2,0.6,0.0,29.4
GUW,2023-01-05,3.5,0.1,0.0,22.0
GUW,2023-01-06,3.2,-1.7,0.8,33.9
GUW,2023-01-07,3.8,-14.5,0.9,36.6
GUW,2023-01-08,-14.5,-18.0,0.0,27.5
GUW,2023-01-09,-12.5,-18.2,0.0,17.0
GUW,2023-01-10,-16.1,-22.2,0.0,16.0
BUS,2023-01-01,13.3,2.3,0.0,8.9
BUS,2023-01-02,13.2,2.2,0.0,6.9
BUS,2023-01-03,14.1,3.0,0.0,4.3
BUS,2023-01-04,12.2,3.2,0.0,7.2
BUS,2023-01-05,9.2,4.5,2.6,8.4
BUS,2023-01-06,13.6,2.3,1.5,11.2
BUS,2023-01-07,8.3,4.2,58.7,20.2
BUS,2023-01-08,4.2,2.6,26.9,5.4
BUS,2023-01-09,4.3,-3.7,8.6,6.8
BUS,2023-01-10,9.2,-4.6,0.0,8.4
GRV,2023-01-01,11.8,0.5,0.0,12.2
GRV,2023-01-02,16.4,2.8,0.0,14.5
GRV,2023-01-03,14.6,5.1,0.1,10.1
GRV,2023-01-04,12.4,2.0,0.0,10.8
GRV,2023-01-05,6.6,0.3,4.8,9.5
GRV,2023-01-06,7.4,0.0,0.0,11.6
GRV,2023-01-07,4.4,-5.2,1.2,20.5
GRV,2023-01-08,-5.8,-9.7,0.2,11.8
GRV,2023-01-09,-5.4,-12.1,0.0,7.0
GRV,2023-01-10,-3.4,-12.6,1.3,25.8
HGA,2023-01-01,23.8,16.0,3.2,21.3
HGA,2023-01-02,22.1,14.1,0.5,31.8
HGA,2023-01-03,20.9,12.1,0.0,27.4
HGA,2023-01-04,22.0,13.6,0.1,24.4
HGA,2023-01-05,23.7,12.9,0.0,20.1
HGA,2023-01-06,24.2,13.4,0.0,21.8
HGA,2023-01-07,23.6,14.1,0.0,25.3
HGA,2023-01-08,23.7,13.8,0.0,20.9
HGA,2023-01-09,24.8,12.6,0.0,23.8
HGA,2023-01-10,24.6,12.4,0.0,21.9
HOF,2023-01-01,19.1,10.8,0.0,18.0
HOF,2023-01-02,14.4,9.9,4.5,23.2
HOF,2023-01-03,16.8,11.0,6.8,13.7
HOF,2023-01-04,20.3,11.2,3.2,15.4
HOF,2023-01-05,19.1,12.9,13.8,20.8
HOF,2023-01-06,13.9,11.9,27.3,17.7
HOF,2023-01-07,16.5,11.1,2.0,14.9
HOF,2023-01-08,16.8,9.0,0.0,14.6
HOF,2023-01-09,17.2,9.2,0.0,16.6
HOF,2023-01-10,18.2,10.5,6.1,25.7
AQI,2023-01-01,14.8,8.2,0.0,14.8
AQI,2023-01-02,12.1,8.1,0.6,9.4
AQI,2023-01-03,16.2,7.6,3.4,20.2
AQI,2023-01-04,17.5,10.9,11.2,33.4
AQI,2023-01-05,13.4,7.0,0.0,26.2
AQI,2023-01-06,15.0,4.6,0.0,11.5
AQI,2023-01-07,15.4,4.3,0.0,14.1
AQI,2023-01-08,15.9,5.7,0.2,14.8
AQI,2023-01-09,14.8,8.4,45.3,29.6
AQI,2023-01-10,13.1,6.9,0.2,31.6
GNY,2023-01-01,11.1,-1.0,0.0,13.5
GNY,2023-01-02,11.3,-1.5,0.0,14.5
GNY,2023-01-03,12.6,-1.9,0.0,13.0
GNY,2023-01-04,11.8,-1.9,0.0,13.3
GNY,2023-01-05,10.9,-1.2,0.0,12.6
GNY,2023-01-06,8.8,-0.1,0.0,13.7
GNY,2023-01-07,8.9,0.4,0.3,9.2
GNY,2023-01-08,7.8,-0.9,0.0,7.8
GNY,2023-01-09,7.4,-2.5,0.0,13.3
GNY,2023-01-10,7.4,-3.2,0.0,11.4
SKT,2023-01-01,16.0,5.2,0.0,8.2
SKT,2023-01-02,15.4,5.8,0.0,9.0
SKT,2023-01-03,15.6,5.5,0.0,9.6
SKT,2023-01-04,15.3,4.3,0.0,8.6
SKT,2023-01-05,15.1,3.9,0.0,8.7
SKT,2023-01-06,11.6,3.8,0.0,6.6
SKT,2023-01-07,15.1,5.9,0.0,11.2
SKT,2023-01-08,16.4,5.9,0.0,10.8
SKT,2023-01-09,16.0,7.4,0.0,8.4
SKT,2023-01-10,17.4,7.1,0.0,9.8
EZS,2023-01-01,6.2,-4.4,0.0,8.1
EZS,2023-01-02,6.8,-5.2,0.0,8.0
EZS,2023-01-03,6.8,-6.8,0.0,9.1
EZS,2023-01-04,6.3,-7.3,0.0,8.4
EZS,2023-01-05,8.1,-4.9,0.0,7.0
EZS,2023-01-06,8.4,-4.6,0.3,10.6
EZS,2023-01-07,6.5,-2.7,1.2,10.7
EZS,2023-01-08,5.5,-4.2,0.0,8.0
EZS,2023-01-09,5.2,-4.3,0.0,8.8
EZS,2023-01-10,4.3,-5.0,0.0,8.0
ERC,2023-01-01,7.6,-0.8,0.0,6.6
ERC,2023-01-02,8.2,-0.8,0.0,6.1
ERC,2023-01-03,9.8,1.1,0.0,4.8
ERC,2023-01-04,9.2,0.7,0.0,7.4
ERC,2023-01-05,7.7,-2.5,0.0,9.6
ERC,2023-01-06,8.1,-0.2,0.2,7.9
ERC,2023-01-07,5.5,-2.0,0.4,7.9
ERC,2023-01-08,4.6,-3.9,0.4,5.4
ERC,2023-01-09,3.6,-4.1,0.9,6.2
ERC,2023-01-10,5.1,-5.9,0.0,6.2
ISE,2023-01-01,9.6,-1.4,0.0,6.8
ISE,2023-01-02,9.1,-1.5,0.0,7.6
ISE,2023-01-03,8.4,-1.5,0.0,5.4
ISE,2023-01-04,10.1,-0.1,0.0,6.8
ISE,2023-01-05,9.8,-1.4,0.0,4.6
ISE,2023-01-06,11.4,1.2,0.0,8.8
ISE,2023-01-07,9.4,-1.5,0.0,6.4
ISE,2023-01-08,8.2,-2.3,0.0,6.9
ISE,2023-01-09,7.1,-3.0,0.0,5.5
ISE,2023-01-10,8.1,-0.6,0.1,14.1
KSY,2023-01-01,4.2,-9.1,0.0,9.8
KSY,2023-01-02,6.6,-8.1,0.0,9.3
KSY,2023-01-03,8.0,-6.3,0.0,9.1
KSY,2023-01-04,6.3,-6.9,0.0,9.8
KSY,2023-01-05,2.9,-7.4,0.0,10.5
KSY,2023-01-06,3.5,-6.5,0.0,21.5
KSY,2023-01-07,2.2,-6.0,0.0,23.4
KSY,2023-01-08,-0.2,-6.7,0.4,14.0
KSY,2023-01-09,-2.1,-9.9,0.0,7.4
KSY,2023-01-10,0.2,-12.8,0.0,7.6
MLX,2023-01-01,4.8,-4.6,0.0,6.5
MLX,2023-01-02,5.5,-5.7,0.0,5.9
MLX,2023-01-03,4.0,-3.3,0.0,6.2
MLX,2023-01-04,4.8,-2.8,0.0,8.3
MLX,2023-01-05,8.7,-2.8,0.0,14.0
MLX,2023-01-06,4.0,-2.7,0.5,8.9
MLX,2023-01-07,7.9,-1.9,0.1,10.3
MLX,2023-01-08,6.1,-3.5,0.0,8.6
MLX,2023-01-09,4.2,-3.5,0.0,10.5
MLX,2023-01-10,3.2,-3.9,0.0,6.6
TUI,2023-01-01,10.9,4.7,0.2,30.9
TUI,2023-01-02,11.2,3.9,0.3,27.4
TUI,2023-01-03,11.8,4.3,2.0,31.5
TUI,2023-01-04,7.3,2.8,10.4,27.4
TUI,2023-01-05,12.0,1.6,0.0,17.9
TUI,2023-01-06,11.9,3.3,0.1,19.1
TUI,2023-01-07,12.9,5.0,0.1,23.1
TUI,2023-01-08,13.4,4.2,0.0,19.6
TUI,2023-01-09,7.2,5.3,9.7,27.1
TUI,2023-01-10,10.1,2.4,0.0,16.0
WAE,2023-01-01,21.5,9.8,0.0,26.7
WAE,2023-01-02,22.0,13.4,0.0,27.4
WAE,2023-01-03,22.3,12.2,0.0,24.1
WAE,2023-01-04,25.5,12.1,0.0,25.0
WAE,2023-01-05,25.8,12.5,0.1,18.9
WAE,2023-01-06,21.8,14.5,0.0,21.9
WAE,2023-01-07,21.5,11.7,0.1,20.2
WAE,2023-01-08,19.4,12.7,0.0,23.5
WAE,2023-01-09,24.6,12.3,0.0,25.0
WAE,2023-01-10,26.8,14.6,0.0,23.6
FEG,2023-01-01,4.2,-2.7,0.0,6.1
FEG,2023-01-02,4.7,-3.2,0.0,8.2
FEG,2023-01-03,3.8,-3.5,2.1,9.7
FEG,2023-01-04,5.9,-1.6,3.6,8.6
FEG,2023-01-05,5.6,-2.0,0.0,7.6
FEG,2023-01-06,6.8,-0.6,0.0,8.0
FEG,2023-01-07,8.6,-1.1,0.1,8.4
FEG,2023-01-08,9.1,-1.0,0.4,10.7
FEG,2023-01-09,9.6,0.7,2.2,8.6
FEG,2023-01-10,4.6,-2.2,0.8,24.9
MCX,2023-01-01,8.0,1.4,0.0,13.8
MCX,2023-01-02,14.9,2.8,0.0,15.1
MCX,2023-01-03,11.1,4.9,0.0,12.4
MCX,2023-01-04,13.6,3.0,0.0,15.7
MCX,2023-01-05,6.4,4.5,1.0,13.4
MCX,2023-01-06,9.1,3.2,0.0,17.4
MCX,2023-01-07,8.1,-2.3,0.0,37.5
MCX,2023-01-08,-3.2,-6.8,0.2,18.9
MCX,2023-01-09,-4.7,-7.4,0.0,12.5
MCX,2023-01-10,-0.1,-5.1,8.2,27.7
ZIA,2023-01-01,7.2,-0.8,2.9,25.8
ZIA,2023-01-02,7.0,-5.3,6.1,25.4
ZIA,2023-01-03,4.0,-5.4,7.7,25.1
ZIA,2023-01-04,1.2,-4.9,1.9,27.0
ZIA,2023-01-05,-2.7,-13.6,2.6,20.3
ZIA,2023-01-06,-15.2,-25.4,0.0,15.9
ZIA,2023-01-07,-23.5,-26.0,0.0,10.8
ZIA,2023-01-08,-14.5,-23.8,0.0,14.1
ZIA,2023-01-09,-17.3,-21.7,0.0,18.2
ZIA,2023-01-10,-13.4,-21.2,0.0,23.7
ZYL,2023-01-01,22.5,11.5,0.0,7.6
ZYL,2023-01-02,23.9,11.9,0.0,6.2
ZYL,2023-01-03,23.7,10.1,0.0,10.2
ZYL,2023-01-04,23.8,9.9,0.0,8.8
ZYL,2023-01-05,23.7,10.6,0.0,10.5
ZYL,2023-01-06,23.4,12.2,0.0,10.4
ZYL,2023-01-07,24.6,12.1,0.0,9.7
ZYL,2023-01-08,24.7,14.1,0.0,9.4
ZYL,2023-01-09,25.5,13.4,0.0,9.4
ZYL,2023-01-10,26.0,12.6,0.0,9.4
TRZ,2023-01-01,30.8,19.2,0.0,12.7
TRZ,2023-01-02,30.4,19.0,0.0,14.0
TRZ,2023-01-03,29.3,19.4,0.4,18.0
TRZ,2023-01-04,29.3,20.5,0.1,16.6
TRZ,2023-01-05,29.9,20.8,0.3,19.8
TRZ,2023-01-06,31.0,21.9,0.1,21.7
TRZ,2023-01-07,30.5,22.2,0.1,19.7
TRZ,2023-01-08,30.5,21.4,0.2,17.6
TRZ,2023-01-09,29.5,20.2,0.0,16.3
TRZ,2023-01-10,29.4,18.9,0.0,18.1
YNB,2023-01-01,26.4,17.9,0.9,18.2
YNB,2023-01-02,26.8,18.4,2.8,15.2
YNB,2023-01-03,25.0,19.1,17.9,20.9
YNB,2023-01-04,24.7,16.4,0.0,19.9
YNB,2023-01-05,23.2,12.2,0.0,18.8
YNB,2023-01-06,23.9,13.2,0.0,20.7
YNB,2023-01-07,24.5,13.4,0.0,14.8
YNB,2023-01-08,25.5,12.4,0.0,17.4
YNB,2023-01-09,24.9,16.5,0.0,32.9
YNB,2023-01-10,24.4,11.4,0.0,23.3
ABT,2023-01-01,21.0,8.4,0.7,18.6
ABT,2023-01-02,19.9,7.7,0.1,18.6
ABT,2023-01-03,20.6,8.4,0.1,18.8
ABT,2023-01-04,20.1,11.1,0.0,25.9
ABT,2023-01-05,19.4,11.4,0.0,37.2
ABT,2023-01-06,19.8,9.4,0.5,30.4
ABT,2023-01-07,20.2,9.8,0.0,18.4
ABT,2023-01-08,21.2,8.4,0.0,22.5
ABT,2023-01-09,20.2,10.6,0.0,34.1
ABT,2023-01-10,21.0,12.0,0.0,26.0
BAL,2023-01-01,7.4,-4.3,0.0,4.8
BAL,2023-01-02,7.3,-4.3,0.0,4.7
BAL,2023-01-03,7.9,-4.1,0.0,6.2
BAL,2023-01-04,8.4,-4.6,0.0,6.2
BAL,2023-01-05,8.1,-3.3,0.0,9.1
BAL,2023-01-06,9.7,-2.5,0.0,11.4
BAL,2023-01-07,6.8,0.5,3.9,7.6
BAL,2023-01-08,5.9,-0.5,0.0,4.6
BAL,2023-01-09,6.0,-3.0,0.0,8.2
BAL,2023-01-10,5.2,-3.0,0.0,7.1
BHH,2023-01-01,24.2,8.1,0.0,29.3
BHH,2023-01-02,25.5,11.8,0.0,31.6
BHH,2023-01-03,25.0,12.9,0.0,28.8
BHH,2023-01-04,25.8,10.8,0.0,19.7
BHH,2023-01-05,27.3,13.4,0.0,27.0
BHH,2023-01-06,22.0,11.6,0.3,13.6
BHH,2023-01-07,22.2,10.4,0.0,20.5
BHH,2023-01-08,22.5,9.3,0.0,22.5
BHH,2023-01-09,26.1,9.0,0.0,34.5
BHH,2023-01-10,24.5,11.4,0.0,23.3
URY,2023-01-01,14.4,5.9,0.0,23.0
URY,2023-01-02,12.7,8.1,2.3,23.4
URY,2023-01-03,13.6,8.2,3.2,19.6
URY,2023-01-04,10.6,3.3,6.1,28.2
URY,2023-01-05,15.4,3.0,0.0,19.8
URY,2023-01-06,14.3,3.0,0.0,12.5
URY,2023-01-07,14.3,5.6,0.0,9.4
URY,2023-01-08,14.8,3.8,0.0,14.7
URY,2023-01-09,11.8,4.7,8.5,21.8
URY,2023-01-10,12.4,4.2,0.0,14.5
SCT,2023-01-01,26.1,23.2,0.4,25.0
SCT,2023-01-02,26.1,22.6,0.0,25.0
SCT,2023-01-03,26.5,23.2,0.0,26.8
SCT,2023-01-04,26.4,23.6,0.0,24.2
SCT,2023-01-05,26.3,23.1,0.0,20.9
SCT,2023-01-06,26.5,22.6,0.0,20.6
SCT,2023-01-07,25.8,22.3,0.0,18.8
SCT,2023-01-08,25.9,22.2,0.0,17.6
SCT,2023-01-09,26.7,22.6,0.0,18.6
SCT,2023-01-10,26.7,22.1,0.0,18.4
EAM,2023-01-01,22.2,10.1,0.2,23.2
EAM,2023-01-02,22.4,11.9,0.0,19.7
EAM,2023-01-03,21.5,11.6,0.0,20.0
EAM,2023-01-04,26.1,9.8,0.0,23.8
EAM,2023-01-05,28.0,12.2,0.0,22.7
EAM,2023-01-06,25.4,12.5,0.0,18.4
EAM,2023-01-07,21.9,11.6,0.0,22.0
EAM,2023-01-08,21.0,11.4,0.1,23.7
EAM,2023-01-09,26.0,9.8,0.0,25.7
EAM,2023-01-10,28.3,13.8,0.0,21.1
RAH,2023-01-01,12.9,6.5,0.0,14.0
RAH,2023-01-02,11.9,4.3,0.0,11.4
RAH,2023-01-03,14.6,8.4,7.9,23.4
RAH,2023-01-04,16.9,8.9,5.5,39.6
RAH,2023-01-05,12.6,5.8,0.0,28.2
RAH,2023-01-06,13.9,4.9,0.0,13.2
RAH,2023-01-07,15.6,4.8,0.0,16.3
RAH,2023-01-08,16.0,6.4,0.0,17.8
RAH,2023-01-09,15.8,8.6,12.4,23.1
RAH,2023-01-10,11.4,6.6,0.7,27.1
OGU,2023-01-01,13.4,3.9,0.0,7.9
OGU,2023-01-02,12.2,4.3,0.0,8.5
OGU,2023-01-03,13.3,10.1,0.0,6.3
OGU,2023-01-04,13.0,4.3,0.0,10.4
OGU,2023-01-05,11.1,4.9,6.4,13.1
OGU,2023-01-06,13.1,5.2,1.9,8.4
OGU,2023-01-07,9.4,4.7,14.5,20.5
OGU,2023-01-08,7.4,4.9,10.5,12.5
OGU,2023-01-09,8.1,1.7,2.1,15.5
OGU,2023-01-10,10.7,2.3,0.0,7.5
NOP,2023-01-01,14.1,4.8,0.0,11.4
NOP,2023-01-02,12.9,4.4,0.0,11.0
NOP,2023-01-03,11.5,5.7,0.0,18.1
NOP,2023-01-04,11.8,4.0,0.5,33.9
NOP,2023-01-05,11.5,7.1,0.0,16.6
NOP,2023-01-06,12.0,6.9,11.4,46.5
NOP,2023-01-07,8.5,6.1,9.6,33.4
NOP,2023-01-08,7.1,5.3,2.8,18.8
NOP,2023-01-09,8.2,4.4,0.0,30.1
NOP,2023-01-10,11.0,3.9,0.0,24.7
MRA,2023-01-01,19.6,11.5,0.0,14.1
MRA,2023-01-02,20.1,12.6,0.4,14.6
